asn=0    	id=-1  	Main	copying configuration file /home/lkw/tsch-sim-history/tsch-sim/examples/mesh/config-mobility.json to output directory /home/lkw/tsch-sim-history/tsch-sim/examples/mesh/results/link_quality_with_distance/3600s-29380/config-mobility.json
asn=89858	id=-1  	Mobility	update positions
asn=89858	id=2   	Mobility	at 2640.028 pos is 905.031
asn=89889	id=1   	App	generate a packet, seqnum=127 for=2
asn=90034	id=-1  	link_model	path_loss_dbm = 106.73520123545762, current bitrate = 50, current distance is 905.0308439957926
asn=90034	id=1   	Node	tx done to=2 numtx=6 acked=false
asn=90187	id=-1  	link_model	path_loss_dbm = 106.73520123545762, current bitrate = 50, current distance is 905.0308439957926
asn=90187	id=1   	Node	tx done to=2 numtx=7 acked=false
asn=90198	id=-1  	Mobility	update positions
asn=90198	id=2   	Mobility	at 2650.017 pos is 916.019
asn=90325	id=2   	RPL	DIS output to -1
asn=90334	id=-1  	link_model	path_loss_dbm = 106.86098725917056, current bitrate = 50, current distance is 916.0189639957725
asn=90383	id=1   	App	generate a packet, seqnum=128 for=2
asn=90383	id=1   	App	dropping app packet seqnum=128 for=2 to=2: queue full
asn=90408	id=-1  	link_model	path_loss_dbm = 106.86098725917056, current bitrate = 50, current distance is 916.0189639957725
asn=90408	id=1   	App	dropping app packet seqnum=117 for=2 to=2: tx_limit=8 reached
asn=90408	id=1   	Node	tx done to=2 numtx=8 acked=false, remove packet
asn=90538	id=-1  	Mobility	update positions
asn=90538	id=2   	Mobility	at 2660.006 pos is 927.007
asn=90561	id=-1  	link_model	path_loss_dbm = 106.98527337475593, current bitrate = 50, current distance is 927.0070839957525
asn=90561	id=1   	Node	tx done to=2 numtx=1 acked=false
asn=90622	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=90879	id=-1  	Mobility	update positions
asn=90879	id=2   	Mobility	at 2670.025 pos is 938.028
asn=90935	id=-1  	link_model	path_loss_dbm = 107.10845404543139, current bitrate = 50, current distance is 938.0275219957325
asn=90935	id=1   	Node	tx done to=2 numtx=2 acked=false
asn=90976	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=90991	id=1   	App	generate a packet, seqnum=129 for=2
asn=91020	id=-1  	link_model	path_loss_dbm = 107.10845404543139, current bitrate = 50, current distance is 938.0275219957325
asn=91020	id=1   	Node	tx done to=2 numtx=3 acked=false
asn=91036	id=2   	RPL	DIS output to -1
asn=91047	id=-1  	link_model	path_loss_dbm = 107.10845404543139, current bitrate = 50, current distance is 938.0275219957325
asn=91156	id=-1  	link_model	path_loss_dbm = 107.10845404543139, current bitrate = 50, current distance is 938.0275219957325
asn=91156	id=1   	Node	tx done to=2 numtx=4 acked=false
asn=91219	id=-1  	Mobility	update positions
asn=91219	id=2   	Mobility	at 2680.014 pos is 949.016
asn=91309	id=-1  	link_model	path_loss_dbm = 107.2298410002484, current bitrate = 50, current distance is 949.0156419957125
asn=91309	id=1   	Node	tx done to=2 numtx=5 acked=false
asn=91547	id=-1  	link_model	path_loss_dbm = 107.2298410002484, current bitrate = 50, current distance is 949.0156419957125
asn=91547	id=1   	Node	tx done to=2 numtx=6 acked=false
asn=91552	id=1   	App	generate a packet, seqnum=130 for=2
asn=91552	id=1   	App	dropping app packet seqnum=130 for=2 to=2: queue full
asn=91559	id=-1  	Mobility	update positions
asn=91559	id=2   	Mobility	at 2690.003 pos is 960.004
asn=91802	id=-1  	link_model	path_loss_dbm = 107.34983054228331, current bitrate = 50, current distance is 960.0037619956925
asn=91802	id=1   	Node	tx done to=2 numtx=7 acked=false
asn=91900	id=-1  	Main	2700 seconds, progress 75.00%
asn=91900	id=-1  	Main	periodic route processing for all nodes
asn=91900	id=-1  	Main	periodic neighbor processing for all nodes
asn=91900	id=1   	TSCH	stats: {"idle_listen":8064,"channel_scan":0,"rx_data":9,"rx_data_tx_ack":62,"tx_data":228,"tx_data_rx_ack":373}
asn=91900	id=2   	TSCH	stats: {"idle_listen":8083,"channel_scan":0,"rx_data":29,"rx_data_tx_ack":73,"tx_data":75,"tx_data_rx_ack":104}
asn=91900	id=-1  	Mobility	update positions
asn=91900	id=2   	Mobility	at 2700.022 pos is 971.024
asn=91906	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=91916	id=2   	RPL	DIS output to -1
asn=91946	id=-1  	link_model	path_loss_dbm = 107.4688013901849, current bitrate = 50, current distance is 971.0241999956725
asn=92108	id=-1  	link_model	path_loss_dbm = 107.4688013901849, current bitrate = 50, current distance is 971.0241999956725
asn=92108	id=1   	App	dropping app packet seqnum=119 for=2 to=2: tx_limit=8 reached
asn=92108	id=1   	Node	tx done to=2 numtx=8 acked=false, remove packet
asn=92176	id=-1  	link_model	path_loss_dbm = 107.4688013901849, current bitrate = 50, current distance is 971.0241999956725
asn=92176	id=1   	Node	tx done to=2 numtx=1 acked=false
asn=92240	id=-1  	Mobility	update positions
asn=92240	id=2   	Mobility	at 2710.011 pos is 982.012
asn=92261	id=-1  	link_model	path_loss_dbm = 107.58608657606487, current bitrate = 50, current distance is 982.0123199956524
asn=92261	id=1   	Node	tx done to=2 numtx=2 acked=false
asn=92343	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=92397	id=-1  	link_model	path_loss_dbm = 107.58608657606487, current bitrate = 50, current distance is 982.0123199956524
asn=92397	id=1   	Node	tx done to=2 numtx=3 acked=false
asn=92580	id=-1  	Mobility	update positions
asn=92580	id=2   	Mobility	at 2720.000 pos is 993.000
asn=92648	id=1   	App	generate a packet, seqnum=131 for=2
asn=92652	id=2   	RPL	DIS output to -1
asn=92659	id=-1  	link_model	path_loss_dbm = 107.70206668638582, current bitrate = 50, current distance is 993.0004399956324
asn=92686	id=-1  	link_model	path_loss_dbm = 107.70206668638582, current bitrate = 50, current distance is 993.0004399956324
asn=92686	id=1   	Node	tx done to=2 numtx=4 acked=false
asn=92890	id=-1  	link_model	path_loss_dbm = 107.70206668638582, current bitrate = 50, current distance is 993.0004399956324
asn=92890	id=1   	Node	tx done to=2 numtx=5 acked=false
asn=92921	id=-1  	Mobility	update positions
asn=92921	id=2   	Mobility	at 2730.019 pos is 995.979
asn=93009	id=-1  	link_model	path_loss_dbm = 107.73328573723752, current bitrate = 50, current distance is 995.979122004388
asn=93009	id=1   	Node	tx done to=2 numtx=6 acked=false
asn=93019	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=93043	id=-1  	link_model	path_loss_dbm = 107.73328573723752, current bitrate = 50, current distance is 995.979122004388
asn=93043	id=1   	Node	tx done to=2 numtx=7 acked=false
asn=93123	id=1   	App	generate a packet, seqnum=132 for=2
asn=93123	id=1   	App	dropping app packet seqnum=132 for=2 to=2: queue full
asn=93162	id=-1  	link_model	path_loss_dbm = 107.73328573723752, current bitrate = 50, current distance is 995.979122004388
asn=93162	id=1   	App	dropping app packet seqnum=121 for=2 to=2: tx_limit=8 reached
asn=93162	id=1   	Node	tx done to=2 numtx=8 acked=false, remove packet
asn=93228	id=2   	RPL	DIS output to -1
asn=93248	id=-1  	link_model	path_loss_dbm = 107.73328573723752, current bitrate = 50, current distance is 995.979122004388
asn=93261	id=-1  	Mobility	update positions
asn=93261	id=2   	Mobility	at 2740.008 pos is 984.991
asn=93423	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=93468	id=-1  	link_model	path_loss_dbm = 107.61765442063212, current bitrate = 50, current distance is 984.9910020044081
asn=93468	id=1   	Node	tx done to=2 numtx=1 acked=false
asn=93602	id=-1  	Mobility	update positions
asn=93602	id=2   	Mobility	at 2750.027 pos is 973.971
asn=93808	id=-1  	link_model	path_loss_dbm = 107.50038006093047, current bitrate = 50, current distance is 973.9705640044281
asn=93808	id=1   	Node	tx done to=2 numtx=2 acked=false
asn=93927	id=-1  	link_model	path_loss_dbm = 107.50038006093047, current bitrate = 50, current distance is 973.9705640044281
asn=93927	id=1   	Node	tx done to=2 numtx=3 acked=false
asn=93942	id=-1  	Main	2760 seconds, progress 76.67%
asn=93942	id=-1  	Main	periodic route processing for all nodes
asn=93942	id=1   	TSCH	stats: {"idle_listen":8246,"channel_scan":0,"rx_data":9,"rx_data_tx_ack":62,"tx_data":232,"tx_data_rx_ack":385}
asn=93942	id=2   	TSCH	stats: {"idle_listen":8263,"channel_scan":0,"rx_data":29,"rx_data_tx_ack":73,"tx_data":78,"tx_data_rx_ack":104}
asn=93942	id=-1  	Mobility	update positions
asn=93942	id=2   	Mobility	at 2760.016 pos is 962.982
asn=93978	id=2   	RPL	DIS output to -1
asn=93992	id=-1  	link_model	path_loss_dbm = 107.38212097532761, current bitrate = 50, current distance is 962.9824440044481
asn=93995	id=-1  	link_model	path_loss_dbm = 107.38212097532761, current bitrate = 50, current distance is 962.9824440044481
asn=93995	id=1   	Node	tx done to=2 numtx=4 acked=false
asn=94015	id=1   	App	generate a packet, seqnum=133 for=2
asn=94233	id=-1  	link_model	path_loss_dbm = 107.38212097532761, current bitrate = 50, current distance is 962.9824440044481
asn=94233	id=1   	Node	tx done to=2 numtx=5 acked=false
asn=94282	id=-1  	Mobility	update positions
asn=94282	id=2   	Mobility	at 2770.005 pos is 951.994
asn=94437	id=-1  	link_model	path_loss_dbm = 107.26250472089971, current bitrate = 50, current distance is 951.9943240044681
asn=94437	id=1   	Node	tx done to=2 numtx=6 acked=false
asn=94623	id=-1  	Mobility	update positions
asn=94623	id=2   	Mobility	at 2780.024 pos is 940.974
asn=94631	id=2   	RPL	DIS output to -1
asn=94634	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=94641	id=-1  	link_model	path_loss_dbm = 107.14114180838399, current bitrate = 50, current distance is 940.9738860044881
asn=94641	id=1   	Node	tx done to=2 numtx=7 acked=false
asn=94643	id=-1  	link_model	path_loss_dbm = 107.14114180838399, current bitrate = 50, current distance is 940.9738860044881
asn=94677	id=1   	App	generate a packet, seqnum=134 for=2
asn=94677	id=1   	App	dropping app packet seqnum=134 for=2 to=2: queue full
asn=94743	id=-1  	link_model	path_loss_dbm = 107.14114180838399, current bitrate = 50, current distance is 940.9738860044881
asn=94743	id=1   	App	dropping app packet seqnum=124 for=2 to=2: tx_limit=8 reached
asn=94743	id=1   	Node	tx done to=2 numtx=8 acked=false, remove packet
asn=94838	id=1   	App	generate a packet, seqnum=135 for=2
asn=94963	id=-1  	Mobility	update positions
asn=94963	id=2   	Mobility	at 2790.013 pos is 929.986
asn=95066	id=-1  	link_model	path_loss_dbm = 107.01871133921682, current bitrate = 50, current distance is 929.9857660045082
asn=95066	id=1   	Node	tx done to=2 numtx=1 acked=false
asn=95194	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=95210	id=2   	RPL	DIS output to -1
asn=95232	id=-1  	link_model	path_loss_dbm = 107.01871133921682, current bitrate = 50, current distance is 929.9857660045082
asn=95303	id=-1  	Mobility	update positions
asn=95303	id=2   	Mobility	at 2800.002 pos is 918.998
asn=95372	id=-1  	link_model	path_loss_dbm = 106.89482567887055, current bitrate = 50, current distance is 918.9976460045282
asn=95372	id=1   	Node	tx done to=2 numtx=2 acked=false
asn=95491	id=1   	RPL	DIO output to -1
asn=95511	id=-1  	link_model	path_loss_dbm = 106.89482567887055, current bitrate = 50, current distance is 918.9976460045282
asn=95576	id=-1  	link_model	path_loss_dbm = 106.89482567887055, current bitrate = 50, current distance is 918.9976460045282
asn=95576	id=1   	Node	tx done to=2 numtx=3 acked=false
asn=95578	id=1   	App	generate a packet, seqnum=136 for=2
asn=95578	id=1   	App	dropping app packet seqnum=136 for=2 to=2: queue full
asn=95644	id=-1  	Mobility	update positions
asn=95644	id=2   	Mobility	at 2810.021 pos is 907.977
asn=95804	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=95835	id=2   	RPL	DIS output to -1
asn=95852	id=-1  	link_model	path_loss_dbm = 106.76907883256811, current bitrate = 50, current distance is 907.9772080045482
asn=95916	id=-1  	link_model	path_loss_dbm = 106.76907883256811, current bitrate = 50, current distance is 907.9772080045482
asn=95916	id=1   	Node	tx done to=2 numtx=4 acked=false
asn=95967	id=-1  	link_model	path_loss_dbm = 106.76907883256811, current bitrate = 50, current distance is 907.9772080045482
asn=95967	id=1   	Node	tx done to=2 numtx=5 acked=false
asn=95984	id=-1  	Main	2820 seconds, progress 78.33%
asn=95984	id=-1  	Main	periodic route processing for all nodes
asn=95984	id=1   	TSCH	stats: {"idle_listen":8427,"channel_scan":0,"rx_data":9,"rx_data_tx_ack":62,"tx_data":237,"tx_data_rx_ack":395}
asn=95984	id=2   	TSCH	stats: {"idle_listen":8441,"channel_scan":0,"rx_data":29,"rx_data_tx_ack":73,"tx_data":82,"tx_data_rx_ack":104}
asn=95984	id=-1  	Mobility	update positions
asn=95984	id=2   	Mobility	at 2820.010 pos is 896.989
asn=96069	id=-1  	link_model	path_loss_dbm = 106.64217193984567, current bitrate = 50, current distance is 896.9890880045682
asn=96069	id=1   	Node	tx done to=2 numtx=6 acked=false
asn=96307	id=-1  	link_model	path_loss_dbm = 106.64217193984567, current bitrate = 50, current distance is 896.9890880045682
asn=96307	id=1   	Node	tx done to=2 numtx=7 acked=false
asn=96325	id=-1  	Mobility	update positions
asn=96325	id=2   	Mobility	at 2830.028 pos is 885.969
asn=96472	id=-1  	link_model	path_loss_dbm = 106.51332061569504, current bitrate = 50, current distance is 885.9686500045882
asn=96545	id=-1  	link_model	path_loss_dbm = 106.51332061569504, current bitrate = 50, current distance is 885.9686500045882
asn=96545	id=1   	App	dropping app packet seqnum=127 for=2 to=2: tx_limit=8 reached
asn=96545	id=1   	Node	tx done to=2 numtx=8 acked=false, remove packet
asn=96612	id=2   	RPL	DIS output to -1
asn=96627	id=-1  	link_model	path_loss_dbm = 106.51332061569504, current bitrate = 50, current distance is 885.9686500045882
asn=96665	id=-1  	Mobility	update positions
asn=96665	id=2   	Mobility	at 2840.018 pos is 874.981
asn=96681	id=-1  	link_model	path_loss_dbm = 106.38324144593102, current bitrate = 50, current distance is 874.9805300046082
asn=96681	id=1   	Node	tx done to=2 numtx=1 acked=false
asn=96748	id=1   	App	generate a packet, seqnum=137 for=2
asn=96794	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=96868	id=-1  	link_model	path_loss_dbm = 106.38324144593102, current bitrate = 50, current distance is 874.9805300046082
asn=96868	id=1   	Node	tx done to=2 numtx=2 acked=false
asn=97004	id=-1  	link_model	path_loss_dbm = 106.38324144593102, current bitrate = 50, current distance is 874.9805300046082
asn=97004	id=1   	Node	tx done to=2 numtx=3 acked=false
asn=97005	id=-1  	Mobility	update positions
asn=97005	id=2   	Mobility	at 2850.007 pos is 863.992
asn=97127	id=2   	RPL	DIS output to -1
asn=97154	id=-1  	link_model	path_loss_dbm = 106.25151835945827, current bitrate = 50, current distance is 863.9924100046283
asn=97196	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=97293	id=-1  	link_model	path_loss_dbm = 106.25151835945827, current bitrate = 50, current distance is 863.9924100046283
asn=97293	id=1   	Node	tx done to=2 numtx=4 acked=false
asn=97310	id=1   	App	generate a packet, seqnum=138 for=2
asn=97310	id=1   	App	dropping app packet seqnum=138 for=2 to=2: queue full
asn=97346	id=-1  	Mobility	update positions
asn=97346	id=2   	Mobility	at 2860.025 pos is 852.972
asn=97582	id=-1  	link_model	path_loss_dbm = 106.1177143638213, current bitrate = 50, current distance is 852.9719720046487
asn=97582	id=1   	Node	tx done to=2 numtx=5 acked=false
asn=97686	id=-1  	Mobility	update positions
asn=97686	id=2   	Mobility	at 2870.015 pos is 841.984
asn=97701	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=97767	id=1   	App	generate a packet, seqnum=139 for=2
asn=97767	id=1   	App	dropping app packet seqnum=139 for=2 to=2: queue full
asn=97871	id=-1  	link_model	path_loss_dbm = 105.98257040307223, current bitrate = 50, current distance is 841.9838520046687
asn=97871	id=1   	Node	tx done to=2 numtx=6 acked=false
asn=97922	id=-1  	link_model	path_loss_dbm = 105.98257040307223, current bitrate = 50, current distance is 841.9838520046687
asn=97922	id=1   	Node	tx done to=2 numtx=7 acked=false
asn=98026	id=-1  	Main	2880 seconds, progress 80.00%
asn=98026	id=-1  	Main	periodic route processing for all nodes
asn=98026	id=1   	TSCH	stats: {"idle_listen":8607,"channel_scan":0,"rx_data":9,"rx_data_tx_ack":62,"tx_data":241,"tx_data_rx_ack":405}
asn=98026	id=2   	TSCH	stats: {"idle_listen":8622,"channel_scan":0,"rx_data":29,"rx_data_tx_ack":73,"tx_data":84,"tx_data_rx_ack":104}
asn=98026	id=-1  	Mobility	update positions
asn=98026	id=2   	Mobility	at 2880.004 pos is 830.996
asn=98033	id=2   	RPL	DIS output to -1
asn=98053	id=-1  	link_model	path_loss_dbm = 105.84565114213012, current bitrate = 50, current distance is 830.9957320046888
asn=98177	id=-1  	link_model	path_loss_dbm = 105.84565114213012, current bitrate = 50, current distance is 830.9957320046888
asn=98177	id=1   	App	dropping app packet seqnum=129 for=2 to=2: tx_limit=8 reached
asn=98177	id=1   	Node	tx done to=2 numtx=8 acked=false, remove packet
asn=98214	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=98296	id=-1  	link_model	path_loss_dbm = 105.84565114213012, current bitrate = 50, current distance is 830.9957320046888
asn=98296	id=1   	Node	tx done to=2 numtx=1 acked=false
asn=98367	id=-1  	Mobility	update positions
asn=98367	id=2   	Mobility	at 2890.022 pos is 819.975
asn=98441	id=1   	App	generate a packet, seqnum=140 for=2
asn=98585	id=-1  	link_model	path_loss_dbm = 105.7064985172034, current bitrate = 50, current distance is 819.9752940047088
asn=98585	id=1   	Node	tx done to=2 numtx=2 acked=false
asn=98707	id=-1  	Mobility	update positions
asn=98707	id=2   	Mobility	at 2900.012 pos is 808.987
asn=98840	id=-1  	link_model	path_loss_dbm = 105.565879372728, current bitrate = 50, current distance is 808.9871740047288
asn=98840	id=1   	Node	tx done to=2 numtx=3 acked=false
asn=98868	id=2   	RPL	DIS output to -1
asn=98890	id=-1  	link_model	path_loss_dbm = 105.565879372728, current bitrate = 50, current distance is 808.9871740047288
asn=98965	id=1   	App	generate a packet, seqnum=141 for=2
asn=98965	id=1   	App	dropping app packet seqnum=141 for=2 to=2: queue full
asn=98993	id=-1  	link_model	path_loss_dbm = 105.565879372728, current bitrate = 50, current distance is 808.9871740047288
asn=98993	id=1   	Node	tx done to=2 numtx=4 acked=false
asn=99047	id=-1  	Mobility	update positions
asn=99047	id=2   	Mobility	at 2910.001 pos is 797.999
asn=99087	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=99299	id=-1  	link_model	path_loss_dbm = 105.42333714036884, current bitrate = 50, current distance is 797.9990540047488
asn=99299	id=1   	Node	tx done to=2 numtx=5 acked=false
asn=99388	id=-1  	Mobility	update positions
asn=99388	id=2   	Mobility	at 2920.019 pos is 786.979
asn=99571	id=-1  	link_model	path_loss_dbm = 105.2783904661264, current bitrate = 50, current distance is 786.9786160047688
asn=99571	id=1   	Node	tx done to=2 numtx=6 acked=false
asn=99663	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=99728	id=-1  	Mobility	update positions
asn=99728	id=2   	Mobility	at 2930.009 pos is 775.990
asn=99754	id=2   	RPL	DIS output to -1
asn=99758	id=1   	Node	tx done to=2 numtx=7 acked=false
asn=99925	id=1   	App	generate a packet, seqnum=142 for=2
asn=99925	id=1   	App	dropping app packet seqnum=142 for=2 to=2: queue full
asn=100064	id=-1  	link_model	path_loss_dbm = 105.13183375782945, current bitrate = 50, current distance is 775.9904960047888
asn=100064	id=1   	App	dropping app packet seqnum=131 for=2 to=2: tx_limit=8 reached
asn=100064	id=1   	Node	tx done to=2 numtx=8 acked=false, remove packet
asn=100069	id=-1  	Main	2940 seconds, progress 81.67%
asn=100069	id=-1  	Main	periodic route processing for all nodes
asn=100069	id=1   	TSCH	stats: {"idle_listen":8787,"channel_scan":0,"rx_data":9,"rx_data_tx_ack":62,"tx_data":247,"tx_data_rx_ack":414}
asn=100069	id=2   	TSCH	stats: {"idle_listen":8801,"channel_scan":0,"rx_data":29,"rx_data_tx_ack":73,"tx_data":87,"tx_data_rx_ack":104}
asn=100069	id=-1  	Mobility	update positions
asn=100069	id=2   	Mobility	at 2940.027 pos is 764.970
asn=100316	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=100404	id=-1  	link_model	path_loss_dbm = 104.98274658233086, current bitrate = 50, current distance is 764.9700580048088
asn=100404	id=1   	Node	tx done to=2 numtx=1 acked=false
asn=100409	id=-1  	Mobility	update positions
asn=100409	id=2   	Mobility	at 2950.016 pos is 753.982
asn=100434	id=2   	RPL	DIS output to -1
asn=100440	id=-1  	link_model	path_loss_dbm = 104.83194271839929, current bitrate = 50, current distance is 753.9819380048289
asn=100557	id=-1  	link_model	path_loss_dbm = 104.83194271839929, current bitrate = 50, current distance is 753.9819380048289
asn=100557	id=1   	Node	tx done to=2 numtx=2 acked=false
asn=100692	id=1   	App	generate a packet, seqnum=143 for=2
asn=100749	id=-1  	Mobility	update positions
asn=100749	id=2   	Mobility	at 2960.006 pos is 742.994
asn=100846	id=-1  	link_model	path_loss_dbm = 104.67892491073654, current bitrate = 50, current distance is 742.9938180048489
asn=100846	id=1   	Node	tx done to=2 numtx=3 acked=false
asn=100928	id=1   	App	generate a packet, seqnum=144 for=2
asn=100928	id=1   	App	dropping app packet seqnum=144 for=2 to=2: queue full
asn=101090	id=-1  	Mobility	update positions
asn=101090	id=2   	Mobility	at 2970.024 pos is 731.973
asn=101131	id=2   	RPL	DIS output to -1
asn=101153	id=-1  	link_model	path_loss_dbm = 104.52316699611465, current bitrate = 50, current distance is 731.9733800048689
asn=101169	id=-1  	link_model	path_loss_dbm = 104.52316699611465, current bitrate = 50, current distance is 731.9733800048689
asn=101169	id=1   	Node	tx done to=2 numtx=4 acked=false
asn=101373	id=-1  	link_model	path_loss_dbm = 104.52316699611465, current bitrate = 50, current distance is 731.9733800048689
asn=101373	id=1   	Node	tx done to=2 numtx=5 acked=false
asn=101395	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=101430	id=-1  	Mobility	update positions
asn=101430	id=2   	Mobility	at 2980.013 pos is 720.985
asn=101656	id=2   	RPL	DIS output to -1
asn=101680	id=-1  	link_model	path_loss_dbm = 104.36551336782252, current bitrate = 50, current distance is 720.9852600048889
asn=101713	id=-1  	link_model	path_loss_dbm = 104.36551336782252, current bitrate = 50, current distance is 720.9852600048889
asn=101713	id=1   	Node	tx done to=2 numtx=6 acked=false
asn=101770	id=-1  	Mobility	update positions
asn=101770	id=2   	Mobility	at 2990.003 pos is 709.997
asn=101832	id=-1  	link_model	path_loss_dbm = 104.20543848743196, current bitrate = 50, current distance is 709.9971400049089
asn=101832	id=1   	Node	tx done to=2 numtx=7 acked=false
asn=101946	id=1   	App	generate a packet, seqnum=145 for=2
asn=101946	id=1   	App	dropping app packet seqnum=145 for=2 to=2: queue full
asn=101955	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=102111	id=-1  	Main	3000 seconds, progress 83.33%
asn=102111	id=-1  	Main	periodic route processing for all nodes
asn=102111	id=1   	TSCH	stats: {"idle_listen":8967,"channel_scan":0,"rx_data":9,"rx_data_tx_ack":62,"tx_data":251,"tx_data_rx_ack":421}
asn=102111	id=2   	TSCH	stats: {"idle_listen":8979,"channel_scan":0,"rx_data":29,"rx_data_tx_ack":73,"tx_data":90,"tx_data_rx_ack":104}
asn=102111	id=-1  	Mobility	update positions
asn=102111	id=2   	Mobility	at 3000.021 pos is 698.977
asn=102189	id=-1  	link_model	path_loss_dbm = 104.04238491048186, current bitrate = 50, current distance is 698.9767020049294
asn=102189	id=1   	App	dropping app packet seqnum=133 for=2 to=2: tx_limit=8 reached
asn=102189	id=1   	Node	tx done to=2 numtx=8 acked=false, remove packet
asn=102332	id=1   	App	generate a packet, seqnum=146 for=2
asn=102359	id=-1  	link_model	path_loss_dbm = 104.04238491048186, current bitrate = 50, current distance is 698.9767020049294
asn=102359	id=1   	Node	tx done to=2 numtx=1 acked=false
asn=102422	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=102451	id=-1  	Mobility	update positions
asn=102451	id=2   	Mobility	at 3010.010 pos is 687.989
asn=102563	id=-1  	link_model	path_loss_dbm = 103.87722963985418, current bitrate = 50, current distance is 687.9885820049494
asn=102563	id=1   	Node	tx done to=2 numtx=2 acked=false
asn=102564	id=2   	RPL	DIS output to -1
asn=102579	id=-1  	link_model	path_loss_dbm = 103.87722963985418, current bitrate = 50, current distance is 687.9885820049494
asn=102682	id=-1  	link_model	path_loss_dbm = 103.87722963985418, current bitrate = 50, current distance is 687.9885820049494
asn=102682	id=1   	Node	tx done to=2 numtx=3 acked=false
asn=102750	id=-1  	link_model	path_loss_dbm = 103.87722963985418, current bitrate = 50, current distance is 687.9885820049494
asn=102750	id=1   	Node	tx done to=2 numtx=4 acked=false
asn=102792	id=-1  	Mobility	update positions
asn=102792	id=2   	Mobility	at 3020.029 pos is 676.968
asn=102957	id=1   	App	generate a packet, seqnum=147 for=2
asn=102957	id=1   	App	dropping app packet seqnum=147 for=2 to=2: queue full
asn=103107	id=-1  	link_model	path_loss_dbm = 103.70891768721874, current bitrate = 50, current distance is 676.9681440049694
asn=103107	id=1   	Node	tx done to=2 numtx=5 acked=false
asn=103132	id=-1  	Mobility	update positions
asn=103132	id=2   	Mobility	at 3030.018 pos is 665.980
asn=103136	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=103192	id=-1  	link_model	path_loss_dbm = 103.53834897011521, current bitrate = 50, current distance is 665.9800240049894
asn=103192	id=1   	Node	tx done to=2 numtx=6 acked=false
asn=103226	id=-1  	link_model	path_loss_dbm = 103.53834897011521, current bitrate = 50, current distance is 665.9800240049894
asn=103226	id=1   	Node	tx done to=2 numtx=7 acked=false
asn=103386	id=2   	RPL	DIS output to -1
asn=103416	id=-1  	link_model	path_loss_dbm = 103.53834897011521, current bitrate = 50, current distance is 665.9800240049894
asn=103472	id=-1  	Mobility	update positions
asn=103472	id=2   	Mobility	at 3040.007 pos is 654.992
asn=103549	id=-1  	link_model	path_loss_dbm = 103.36494247085302, current bitrate = 50, current distance is 654.9919040050095
asn=103549	id=1   	App	dropping app packet seqnum=135 for=2 to=2: tx_limit=8 reached
asn=103549	id=1   	Node	tx done to=2 numtx=8 acked=false, remove packet
asn=103813	id=-1  	Mobility	update positions
asn=103813	id=2   	Mobility	at 3050.026 pos is 643.971
asn=103855	id=-1  	link_model	path_loss_dbm = 103.1880790909694, current bitrate = 50, current distance is 643.9714660050295
asn=103855	id=1   	Node	tx done to=2 numtx=1 acked=false
asn=103991	id=-1  	link_model	path_loss_dbm = 103.1880790909694, current bitrate = 50, current distance is 643.9714660050295
asn=103991	id=1   	Node	tx done to=2 numtx=2 acked=false
asn=104110	id=-1  	link_model	path_loss_dbm = 103.1880790909694, current bitrate = 50, current distance is 643.9714660050295
asn=104110	id=1   	Node	tx done to=2 numtx=3 acked=false
asn=104153	id=-1  	Main	3060 seconds, progress 85.00%
asn=104153	id=-1  	Main	periodic route processing for all nodes
asn=104153	id=1   	TSCH	stats: {"idle_listen":9150,"channel_scan":0,"rx_data":9,"rx_data_tx_ack":62,"tx_data":255,"tx_data_rx_ack":433}
asn=104153	id=2   	TSCH	stats: {"idle_listen":9159,"channel_scan":0,"rx_data":29,"rx_data_tx_ack":73,"tx_data":92,"tx_data_rx_ack":104}
asn=104153	id=-1  	Mobility	update positions
asn=104153	id=2   	Mobility	at 3060.015 pos is 632.983
asn=104171	id=2   	App	skipping generation of a packet, for=1,do_generate = false
asn=104195	id=-1  	link_model	path_loss_dbm = 103.00869491383621, current bitrate = 50, current distance is 632.9833460050495
asn=104195	id=1   	Node	tx done to=2 numtx=4 acked=false
